filename,ssim,psnr,status
EES0423677__X15__Y18__P009.jpg,0.619401,16.175016,ok
EES0423677__X15__Y1B__P010.jpg,0.678723,16.988338,ok
EES0423677__X15__Y2D__P011.jpg,0.815708,17.957822,ok
EES0423677__X18__Y21__P012.jpg,0.667434,17.042825,ok
EES0423677__X18__Y24__P013.jpg,0.764610,18.230261,ok
EES0423677__X18__Y33__P014.jpg,0.862675,24.588893,ok
EES0423677__X1B__Y21__P015.jpg,0.761386,19.491722,ok
EES0423677__X1B__Y24__P016.jpg,0.754876,19.188385,ok
EES0423677__X1B__Y27__P017.jpg,0.705533,18.835158,ok
EES0423677__X1E__Y12__P018.jpg,0.743377,17.233042,ok
EES0423677__X1E__Y24__P019.jpg,0.879127,25.284256,ok
EES0423677__X1E__Y39__P020.jpg,0.737716,17.886996,ok
EES0423677__X1E__Y3C__P021.jpg,0.682689,17.554205,ok
EES0423677__X21__Y33__P022.jpg,0.814075,19.764550,ok
EES0423677__X21__Y39__P023.jpg,0.806388,19.515355,ok
EES0423677__X24__Y3F__P024.jpg,0.632979,16.355786,ok
EES0423677__X27__Y09__P025.jpg,0.754918,19.022228,ok
EES0423678__X27__Y39__P001.jpg,0.721250,17.759583,ok
EES0423678__X27__Y3F__P002.jpg,0.843516,19.043016,ok
EES0423678__X2A__Y18__P003.jpg,0.809485,17.572374,ok
EES0423678__X2A__Y3C__P004.jpg,0.746699,18.287538,ok
EES0423678__X30__Y09__P005.jpg,0.773458,18.396407,ok
EES0423678__X30__Y12__P006.jpg,0.774077,18.256312,ok
EES0423678__X30__Y3F__P007.jpg,0.789426,19.001337,ok
EES0423678__X33__Y33__P008.jpg,0.733208,17.587742,ok
EES0423678__X33__Y3C__P009.jpg,0.840532,23.244353,ok
EES0423678__X3C__Y1E__P010.jpg,0.885282,24.860007,ok
EES0423678__X3C__Y27__P011.jpg,0.685575,17.539141,ok
EES0423678__X3C__Y30__P012.jpg,0.757040,17.590162,ok
EES0423678__X3F__Y2A__P013.jpg,0.804019,18.660669,ok
EES0423678__X42__Y21__P014.jpg,0.765211,17.616516,ok
EES0423678__X45__Y21__P015.jpg,0.787127,20.094842,ok
EES0423678__X0F__Y1B__P016.jpg,0.797553,19.635239,ok
EES0423678__X0F__Y1E__P017.jpg,0.816791,20.031674,ok
EES0423678__X0F__Y21__P018.jpg,0.869543,21.024631,ok
EES0423678__X0F__Y24__P019.jpg,0.897719,23.019402,ok
EES0423678__X0F__Y27__P020.jpg,0.722198,18.818193,ok
EES0423678__X0F__Y2A__P021.jpg,0.691742,17.522314,ok
EES0423678__X12__Y12__P022.jpg,0.838097,22.159839,ok
EES0423678__X12__Y15__P023.jpg,0.633144,16.132273,ok
EES0423678__X12__Y18__P024.jpg,0.877047,22.645290,ok
EES0423678__X12__Y1B__P025.jpg,0.903451,28.300867,ok
EES0423679__X27__Y06__P001.jpg,0.750379,21.155860,ok
EES0423679__X2A__Y06__P002.jpg,0.792745,20.091305,ok
EES0423679__X2D__Y06__P003.jpg,0.880399,26.133291,ok
EES0423679__X30__Y06__P004.jpg,0.850771,25.502782,ok
EES0423679__X33__Y3F__P005.jpg,0.870006,26.430941,ok
EES0423679__X36__Y03__P006.jpg,0.696715,17.480377,ok
EES0423679__X36__Y09__P007.jpg,0.890978,22.638005,ok
EES0423679__X39__Y09__P008.jpg,0.802096,18.332358,ok
EES0423679__X39__Y3C__P009.jpg,0.696237,17.818424,ok
EES0423679__X42__Y12__P010.jpg,0.799088,18.999912,ok
EES0423679__X45__Y15__P011.jpg,0.825639,23.924587,ok
EES0423679__X45__Y30__P012.jpg,0.842597,21.407269,ok
EES0423679__X45__Y45__P013.jpg,0.904525,24.902785,ok
EES0423679__X48__Y18__P014.jpg,0.878686,25.886776,ok
EES0423679__X48__Y1B__P015.jpg,0.877326,24.933524,ok
EES0423679__X48__Y1E__P016.jpg,0.858339,19.469625,ok
EES0423679__X48__Y21__P017.jpg,0.826471,20.083991,ok
EES0423679__X48__Y24__P018.jpg,0.700713,17.273691,ok
EES0423679__X48__Y27__P019.jpg,0.770699,19.325143,ok
EES0423679__X48__Y2A__P020.jpg,0.829019,20.425740,ok
EES0423679__X0F__Y1B__P021.jpg,0.802245,21.165599,ok
EES0423679__X0F__Y2A__P022.jpg,0.869460,25.100444,ok
EES0423679__X0F__Y2D__P023.jpg,0.893631,23.939955,ok
EES0423679__X12__Y12__P024.jpg,0.768372,20.638633,ok
EES0423679__X12__Y15__P025.jpg,0.783737,18.496085,ok
EES0423680__X12__Y18__P001.jpg,0.729848,18.550285,ok
EES0423680__X12__Y1B__P002.jpg,0.869888,24.625724,ok
EES0423680__X12__Y1E__P003.jpg,0.702099,18.548176,ok
EES0423680__X12__Y24__P004.jpg,0.752362,18.814734,ok
EES0423680__X12__Y27__P005.jpg,0.665653,16.519897,ok
EES0423680__X12__Y30__P006.jpg,0.648488,17.202852,ok
EES0423680__X12__Y36__P007.jpg,0.719311,17.593673,ok
EES0423680__X15__Y12__P008.jpg,0.829608,20.736128,ok
EES0423680__X15__Y18__P009.jpg,0.724001,18.839407,ok
EES0423680__X15__Y1B__P010.jpg,0.857740,20.263988,ok
EES0423680__X15__Y21__P011.jpg,0.684331,16.855666,ok
EES0423680__X15__Y27__P012.jpg,0.826326,22.037937,ok
EES0423680__X15__Y30__P013.jpg,0.735861,18.248014,ok
EES0423680__X15__Y33__P014.jpg,0.673601,16.396706,ok
EES0423680__X15__Y36__P015.jpg,0.815320,18.224697,ok
EES0423680__X18__Y0F__P016.jpg,0.693323,17.633670,ok
EES0423680__X18__Y1E__P017.jpg,0.890940,26.945620,ok
EES0423680__X18__Y21__P018.jpg,0.680193,16.597982,ok
EES0423680__X18__Y33__P019.jpg,0.704505,17.302737,ok
EES0423680__X18__Y36__P020.jpg,0.659507,16.664444,ok
EES0423680__X18__Y39__P021.jpg,0.782876,18.726828,ok
EES0423680__X1B__Y0C__P022.jpg,0.699320,17.657796,ok
EES0423680__X1B__Y36__P023.jpg,0.731622,18.264740,ok
