filename,ssim,psnr,status
C132583__X3F__Y1B.jpg,0.811597,17.735962,ok
C132583__X3F__Y1E.jpg,0.815086,16.806423,ok
C132583__X3F__Y21.jpg,0.700823,15.532058,ok
C132583__X42__Y15.jpg,0.853764,21.222756,ok
C132583__X42__Y18.jpg,0.759754,18.256438,ok
C132583__X42__Y1B.jpg,0.841377,19.272126,ok
C132583__X42__Y21.jpg,0.841686,23.094147,ok
C132583__X42__Y24.jpg,0.804896,18.502930,ok
C132583__X42__Y33.jpg,0.892929,20.860678,ok
C132583__X09__Y18.jpg,0.905145,28.815663,ok
C132583__X09__Y1B.jpg,0.787863,20.306133,ok
C132583__X09__Y1E.jpg,0.805086,20.442992,ok
C132583__X0C__Y15.jpg,0.786042,17.172444,ok
C132583__X0C__Y18.jpg,0.785449,20.451891,ok
C132583__X0C__Y1B.jpg,0.757464,20.149903,ok
C132583__X0C__Y1E.jpg,0.821758,21.545463,ok
C132583__X0C__Y21.jpg,0.764217,18.388300,ok
C132583__X0C__Y24.jpg,0.758025,17.607198,ok
C132584__X0C__Y27.jpg,0.748459,17.037951,ok
C132584__X0F__Y18.jpg,0.764272,18.440600,ok
C132584__X0F__Y1B.jpg,0.745594,19.100048,ok
C132584__X0F__Y1E.jpg,0.790225,20.660459,ok
C132584__X0F__Y21.jpg,0.773152,20.321324,ok
C132584__X0F__Y24.jpg,0.770241,17.867721,ok
C132584__X12__Y1B.jpg,0.658511,15.628675,ok
C132584__X12__Y1E.jpg,0.756731,19.758952,ok
C132584__X12__Y21.jpg,0.790195,19.173253,ok
C132584__X12__Y30.jpg,0.718917,15.367574,ok
C132584__X15__Y1E.jpg,0.782157,17.422723,ok
C132584__X15__Y27.jpg,0.760176,17.451717,ok
C132584__X15__Y30.jpg,0.764035,17.277616,ok
C132584__X15__Y33.jpg,0.773814,18.253800,ok
C132584__X15__Y36.jpg,0.750325,17.841794,ok
C132584__X18__Y1E.jpg,0.725179,15.927028,ok
C132584__X18__Y21.jpg,0.746865,17.814360,ok
C132584__X18__Y33.jpg,0.761114,17.233250,ok
C132584__X18__Y39.jpg,0.720664,15.363206,ok
C132584__X1B__Y1B.jpg,0.719552,16.214489,ok
C132584__X1B__Y1E.jpg,0.769792,20.416019,ok
C132584__X1B__Y21.jpg,0.768022,18.791567,ok
C132584__X1B__Y33.jpg,0.765534,16.887595,ok
C132584__X1E__Y1E.jpg,0.761725,17.815144,ok
C132584__X1E__Y21.jpg,0.746349,18.490208,ok
C132585__X1E__Y30.jpg,0.729380,17.459007,ok
C132585__X1E__Y33.jpg,0.765774,19.232425,ok
C132585__X1E__Y36.jpg,0.765630,19.973154,ok
C132585__X1E__Y39.jpg,0.750583,19.814448,ok
C132585__X1E__Y3C.jpg,0.797539,19.020149,ok
C132585__X21__Y1B.jpg,0.719060,16.457292,ok
C132585__X21__Y1E.jpg,0.796258,20.552012,ok
C132585__X21__Y21.jpg,0.696380,16.184038,ok
C132585__X21__Y36.jpg,0.765502,19.249571,ok
C132585__X21__Y39.jpg,0.746311,17.217671,ok
C132585__X21__Y3C.jpg,0.761207,18.255042,ok
C132585__X24__Y1B.jpg,0.684399,16.982668,ok
C132585__X24__Y1E.jpg,0.721516,17.562620,ok
C132585__X24__Y33.jpg,0.742097,16.438098,ok
C132585__X24__Y36.jpg,0.779472,17.274898,ok
C132585__X24__Y3C.jpg,0.758661,17.371500,ok
C132585__X27__Y1B.jpg,0.739337,18.840226,ok
C132585__X27__Y1E.jpg,0.744420,17.317294,ok
C132585__X27__Y39.jpg,0.793756,19.211502,ok
C132585__X27__Y3C.jpg,0.748810,15.721966,ok
C132585__X2A__Y1B.jpg,0.731506,17.421584,ok
C132585__X2A__Y1E.jpg,0.751738,17.681338,ok
C132585__X2A__Y21.jpg,0.743783,18.042362,ok
C132585__X2A__Y24.jpg,0.729287,17.510264,ok
C132585__X2A__Y27.jpg,0.739288,16.746167,ok
C132586__X2A__Y2D.jpg,0.746270,16.893302,ok
C132586__X2A__Y30.jpg,0.697373,16.823923,ok
C132586__X2A__Y33.jpg,0.741550,18.238498,ok
C132586__X2A__Y36.jpg,0.739710,17.783110,ok
C132586__X2A__Y39.jpg,0.725162,18.303854,ok
C132586__X2A__Y3C.jpg,0.784002,18.816728,ok
C132586__X2D__Y21.jpg,0.739260,17.506016,ok
C132586__X2D__Y24.jpg,0.702025,17.173158,ok
C132586__X2D__Y33.jpg,0.753227,16.997246,ok
C132586__X2D__Y36.jpg,0.726332,18.841322,ok
C132586__X2D__Y39.jpg,0.745157,19.719471,ok
C132586__X2D__Y3C.jpg,0.795840,20.649581,ok
C132586__X2D__Y3F.jpg,0.849164,19.476271,ok
C132586__X30__Y36.jpg,0.722893,16.076743,ok
C132586__X30__Y39.jpg,0.703243,17.458979,ok
C132586__X30__Y3C.jpg,0.779416,18.167345,ok
C132586__X33__Y3C.jpg,0.895886,25.270976,ok
C132586__X33__Y3F.jpg,0.889130,24.848283,ok
C132586__X36__Y3C.jpg,0.882378,21.907741,ok
C132586__X39__Y0F.jpg,0.755825,15.644652,ok
C132586__X39__Y3C.jpg,0.852356,21.258550,ok
C132586__X0C__Y1E.jpg,0.875899,22.823047,ok
C132586__X0C__Y21.jpg,0.866633,17.150476,ok
C132586__X0F__Y15.jpg,0.841578,18.115110,ok
C132586__X0F__Y18.jpg,0.861592,19.516092,ok
C132587__X0F__Y1B.jpg,0.814357,18.507285,ok
C132587__X0F__Y1E.jpg,0.769023,17.947018,ok
C132587__X0F__Y24.jpg,0.850404,17.898729,ok
C132587__X12__Y0F.jpg,0.839747,18.536006,ok
C132587__X12__Y12.jpg,0.881686,21.071192,ok
C132587__X12__Y1B.jpg,0.807577,18.540918,ok
C132587__X12__Y1E.jpg,0.821116,20.034836,ok
C132587__X12__Y21.jpg,0.800265,17.260967,ok
C132587__X12__Y2D.jpg,0.870751,21.504530,ok
C132587__X15__Y0F.jpg,0.815181,17.720978,ok
C132587__X15__Y12.jpg,0.729984,15.298417,ok
C132587__X15__Y1E.jpg,0.723228,14.345874,ok
C132587__X15__Y2D.jpg,0.814636,20.140173,ok
C132587__X18__Y09.jpg,0.760160,14.402934,ok
C132587__X18__Y2D.jpg,0.826388,17.332629,ok
C132587__X1E__Y2D.jpg,0.789158,17.796311,ok
C132587__X24__Y12.jpg,0.683325,15.189121,ok
C132587__X24__Y15.jpg,0.678619,15.038113,ok
C132587__X24__Y2D.jpg,0.758123,16.245183,ok
C132587__X27__Y06.jpg,0.839920,16.958457,ok
C132587__X27__Y0F.jpg,0.724305,15.042176,ok
C132587__X27__Y21.jpg,0.752388,13.134145,ok
C132587__X27__Y24.jpg,0.754306,16.731699,ok
C132587__X27__Y2D.jpg,0.799202,15.330499,ok
C132587__X27__Y3C.jpg,0.774638,16.805615,ok
C132588__X2A__Y0F.jpg,0.780269,17.022071,ok
C132588__X2A__Y2D.jpg,0.730877,15.294626,ok
C132588__X2A__Y39.jpg,0.712399,15.706522,ok
C132588__X2A__Y3C.jpg,0.872542,22.122029,ok
C132588__X2D__Y0F.jpg,0.712458,15.631143,ok
C132588__X2D__Y12.jpg,0.803298,17.061029,ok
C132588__X2D__Y1E.jpg,0.786104,16.722136,ok
C132588__X2D__Y21.jpg,0.822422,16.096502,ok
C132588__X2D__Y2D.jpg,0.785368,18.617230,ok
C132588__X2D__Y39.jpg,0.797019,17.864547,ok
C132588__X2D__Y3C.jpg,0.843512,22.032963,ok
C132588__X30__Y0F.jpg,0.824982,16.847405,ok
C132588__X30__Y21.jpg,0.845508,19.233885,ok
C132588__X30__Y2A.jpg,0.759870,15.349792,ok
C132588__X30__Y2D.jpg,0.716008,16.675137,ok
C132588__X30__Y36.jpg,0.865972,17.991792,ok
C132588__X30__Y39.jpg,0.797321,18.112966,ok
C132588__X30__Y3C.jpg,0.852525,19.488231,ok
C132588__X33__Y12.jpg,0.841933,19.568638,ok
C132588__X33__Y21.jpg,0.786141,16.314902,ok
C132588__X33__Y39.jpg,0.816030,18.178142,ok
C132588__X36__Y0F.jpg,0.747513,16.796748,ok
C132588__X36__Y12.jpg,0.844365,19.608599,ok
C132588__X36__Y1E.jpg,0.815624,18.470267,ok
C132588__X36__Y2D.jpg,0.852295,20.095434,ok
C132589__X39__Y1E.jpg,0.790283,18.005465,ok
C132589__X39__Y21.jpg,0.787276,16.883643,ok
C132589__X39__Y2D.jpg,0.845075,19.965253,ok
C132589__X3C__Y21.jpg,0.831783,17.391725,ok
C132589__X3C__Y27.jpg,0.801489,15.608420,ok
C132589__X3C__Y2D.jpg,0.796980,16.349053,ok
C132589__X48__Y06.jpg,0.946628,25.255329,ok
C132589__X48__Y09.jpg,0.953227,32.991095,ok
C132589__X48__Y0C.jpg,0.935997,33.205486,ok
C132589__X48__Y0F.jpg,0.947186,32.342274,ok
C132589__X48__Y12.jpg,0.938706,34.754544,ok
C132589__X48__Y15.jpg,0.932848,27.597207,ok
C132589__X48__Y18.jpg,0.950886,26.562952,ok
C132589__X48__Y1B.jpg,0.942329,25.283540,ok
C132589__X48__Y21.jpg,0.925115,31.980254,ok
C132589__X48__Y24.jpg,0.933816,32.105548,ok
C132589__X48__Y27.jpg,0.936028,26.889305,ok
C132589__X48__Y2A.jpg,0.948735,28.731342,ok
C132589__X48__Y2D.jpg,0.953868,26.757616,ok
C132589__X48__Y30.jpg,0.949121,26.043429,ok
C132589__X48__Y33.jpg,0.946681,25.641252,ok
C132589__X48__Y36.jpg,0.946502,25.179417,ok
C132589__X48__Y39.jpg,0.943272,25.271405,ok
C132589__X48__Y3C.jpg,0.952508,25.341174,ok
C132589__X48__Y3F.jpg,0.949886,25.102430,ok
C132590__X48__Y42.jpg,0.944299,25.528662,ok
C132590__X0C__Y18.jpg,0.915355,28.443741,ok
C132590__X0C__Y1B.jpg,0.864906,20.838688,ok
C132590__X0C__Y1E.jpg,0.853460,23.606755,ok
C132590__X0C__Y21.jpg,0.818985,20.840754,ok
C132590__X0C__Y24.jpg,0.804193,19.295343,ok
C132590__X0F__Y12.jpg,0.866834,20.510692,ok
C132590__X0F__Y15.jpg,0.771512,18.549786,ok
C132590__X0F__Y1E.jpg,0.651041,15.895165,ok
C132590__X0F__Y2D.jpg,0.729053,17.871687,ok
C132590__X0F__Y30.jpg,0.920958,26.112651,ok
C132590__X12__Y0F.jpg,0.889165,20.852484,ok
C132590__X12__Y1E.jpg,0.668275,15.999704,ok
C132590__X12__Y21.jpg,0.691784,16.653910,ok
C132590__X12__Y33.jpg,0.700634,16.258541,ok
C132590__X15__Y0C.jpg,0.842359,18.589828,ok
C132590__X18__Y09.jpg,0.882858,20.320441,ok
C132590__X18__Y12.jpg,0.660548,14.125001,ok
C132590__X1B__Y09.jpg,0.661858,14.826712,ok
C132590__X1B__Y12.jpg,0.618644,13.737485,ok
C132590__X1B__Y15.jpg,0.584686,13.124913,ok
C132590__X1E__Y06.jpg,0.943988,30.114126,ok
C132590__X21__Y06.jpg,0.850439,21.840541,ok
C132590__X21__Y2D.jpg,0.649611,15.942752,ok
C132590__X21__Y3F.jpg,0.924258,28.853719,ok
C132591__X24__Y06.jpg,0.755778,18.158470,ok
C132591__X24__Y09.jpg,0.607521,12.993493,ok
C132591__X24__Y12.jpg,0.659623,14.155797,ok
C132591__X24__Y1E.jpg,0.662287,15.420080,ok
C132591__X24__Y21.jpg,0.611740,14.781880,ok
C132591__X24__Y24.jpg,0.677228,16.284443,ok
C132591__X24__Y2D.jpg,0.687546,16.782308,ok
C132591__X24__Y3F.jpg,0.796465,21.727304,ok
C132591__X27__Y03.jpg,0.946322,28.894711,ok
C132591__X27__Y06.jpg,0.736087,16.518106,ok
C132591__X27__Y12.jpg,0.661411,13.622468,ok
C132591__X27__Y15.jpg,0.616531,12.348755,ok
C132591__X27__Y1E.jpg,0.637123,16.094847,ok
C132591__X27__Y21.jpg,0.659887,16.929278,ok
C132591__X27__Y24.jpg,0.632287,16.170468,ok
C132591__X27__Y27.jpg,0.568446,13.624051,ok
C132591__X27__Y2D.jpg,0.637983,15.800452,ok
C132591__X27__Y3F.jpg,0.781939,19.382027,ok
C132591__X2A__Y03.jpg,0.891069,22.050782,ok
C132591__X2A__Y06.jpg,0.716002,17.523132,ok
C132591__X2A__Y1E.jpg,0.604350,14.674696,ok
C132591__X2A__Y21.jpg,0.654556,15.130354,ok
C132591__X2A__Y24.jpg,0.597455,15.599288,ok
C132591__X2A__Y2A.jpg,0.693976,16.575982,ok
C132591__X2A__Y2D.jpg,0.667266,15.456122,ok
C132592__X2D__Y03.jpg,0.925509,29.679677,ok
C132592__X2D__Y06.jpg,0.763693,19.360517,ok
C132592__X2D__Y09.jpg,0.672592,15.211179,ok
C132592__X2D__Y12.jpg,0.652885,14.915438,ok
C132592__X2D__Y1E.jpg,0.624536,13.901194,ok
C132592__X2D__Y21.jpg,0.668971,16.540571,ok
C132592__X2D__Y27.jpg,0.631597,13.397757,ok
C132592__X2D__Y3F.jpg,0.722951,17.003562,ok
C132592__X30__Y06.jpg,0.830938,21.192694,ok
C132592__X30__Y09.jpg,0.684688,16.920987,ok
C132592__X30__Y12.jpg,0.684262,16.036690,ok
C132592__X30__Y18.jpg,0.631213,14.000883,ok
C132592__X30__Y3F.jpg,0.902724,24.202590,ok
C132592__X33__Y06.jpg,0.850028,22.851871,ok
C132592__X33__Y09.jpg,0.782423,19.639680,ok
C132592__X36__Y09.jpg,0.862142,22.783650,ok
C132592__X36__Y2D.jpg,0.741905,16.738004,ok
C132592__X36__Y3C.jpg,0.811064,19.390862,ok
C132592__X39__Y09.jpg,0.896468,20.976427,ok
C132592__X39__Y1B.jpg,0.734291,15.683591,ok
C132592__X3C__Y0C.jpg,0.812523,17.404959,ok
C132592__X3F__Y0F.jpg,0.862597,19.178303,ok
C132592__X3F__Y1E.jpg,0.726282,15.158592,ok
C132592__X3F__Y24.jpg,0.720269,15.047345,ok
C132592__X42__Y12.jpg,0.926428,22.727206,ok
C132593__X42__Y15.jpg,0.869163,20.320403,ok
C132593__X42__Y30.jpg,0.929393,24.414898,ok
C132593__X45__Y18.jpg,0.922457,25.911763,ok
C132593__X45__Y1B.jpg,0.914007,24.113235,ok
C132593__X45__Y1E.jpg,0.878250,24.301090,ok
C132593__X45__Y21.jpg,0.861186,20.679995,ok
C132593__X15__Y12.jpg,0.901236,21.431006,ok
C132593__X18__Y12.jpg,0.833571,17.218502,ok
C132593__X1B__Y0F.jpg,0.821459,17.738552,ok
C132593__X1B__Y12.jpg,0.891642,21.832780,ok
C132593__X1E__Y09.jpg,0.879690,18.978063,ok
C132593__X1E__Y0F.jpg,0.868858,21.826225,ok
C132593__X1E__Y12.jpg,0.925843,24.890714,ok
C132593__X1E__Y15.jpg,0.922321,23.529455,ok
C132593__X1E__Y18.jpg,0.887251,22.647749,ok
C132593__X1E__Y1B.jpg,0.900366,24.489466,ok
C132593__X1E__Y1E.jpg,0.883025,21.019151,ok
C132593__X1E__Y21.jpg,0.910766,21.723761,ok
C132593__X1E__Y24.jpg,0.856451,21.029889,ok
C132593__X1E__Y27.jpg,0.901546,22.188235,ok
C132593__X1E__Y2A.jpg,0.880324,23.724405,ok
C132593__X1E__Y2D.jpg,0.918546,23.404281,ok
C132593__X1E__Y36.jpg,0.790202,14.342145,ok
C132593__X21__Y0C.jpg,0.826154,18.687145,ok
C132593__X21__Y12.jpg,0.929527,26.598434,ok
C132594__X21__Y1B.jpg,0.893142,24.798303,ok
C132594__X21__Y24.jpg,0.866827,16.804487,ok
C132594__X21__Y27.jpg,0.811060,17.290049,ok
C132594__X21__Y2A.jpg,0.845233,19.847836,ok
C132594__X24__Y09.jpg,0.904038,22.010792,ok
C132594__X24__Y0F.jpg,0.927773,21.830664,ok
C132594__X24__Y12.jpg,0.910856,21.951558,ok
C132594__X24__Y18.jpg,0.857012,17.041632,ok
C132594__X24__Y1B.jpg,0.925774,27.431513,ok
C132594__X24__Y27.jpg,0.883186,21.733937,ok
C132594__X24__Y2D.jpg,0.888731,21.834302,ok
C132594__X24__Y30.jpg,0.888807,20.556283,ok
C132594__X24__Y36.jpg,0.933689,24.744557,ok
C132594__X27__Y09.jpg,0.935835,25.318119,ok
C132594__X27__Y15.jpg,0.889146,19.076659,ok
C132594__X27__Y18.jpg,0.885958,24.871711,ok
C132594__X27__Y1B.jpg,0.898065,23.916563,ok
C132594__X27__Y21.jpg,0.916449,23.484023,ok
C132594__X27__Y27.jpg,0.901081,21.302614,ok
C132594__X27__Y2A.jpg,0.898779,21.349741,ok
C132594__X27__Y2D.jpg,0.911405,26.413915,ok
C132594__X27__Y30.jpg,0.886148,23.067300,ok
C132594__X27__Y33.jpg,0.889629,24.917899,ok
C132594__X27__Y36.jpg,0.888873,21.020298,ok
C132594__X2A__Y09.jpg,0.877901,18.928525,ok
C132595__X2A__Y0C.jpg,0.904847,23.838737,ok
C132595__X2A__Y27.jpg,0.931539,24.581790,ok
C132595__X2A__Y2D.jpg,0.817555,18.845124,ok
C132595__X2A__Y30.jpg,0.898013,25.830348,ok
C132595__X2A__Y36.jpg,0.755408,16.007043,ok
C132595__X2D__Y09.jpg,0.873304,20.369177,ok
C132595__X2D__Y30.jpg,0.886997,22.449808,ok
C132595__X2D__Y33.jpg,0.903763,21.121622,ok
C132595__X2D__Y3C.jpg,0.941541,24.282050,ok
